timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 06:59:21.488, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:22.492, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:23.496, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:24.499, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:25.502, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:26.505, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:27.508, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:28.514, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:29.517, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:30.520, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:31.523, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:32.526, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:33.530, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:34.534, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:35.536, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:36.539, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:37.542, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:38.545, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:39.551, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:40.554, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:41.557, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:42.560, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:43.563, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:44.566, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:45.569, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:46.573, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:47.576, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:48.580, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:49.583, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:50.586, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:51.591, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:52.594, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:53.597, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:54.600, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:55.603, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:56.608, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:57.611, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:58.614, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 06:59:59.617, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:00.620, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:01.623, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:02.626, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:03.629, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:04.634, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:05.638, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:06.641, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:07.644, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:08.647, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:09.652, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:10.655, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:11.658, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:12.661, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:13.664, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:14.669, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:15.672, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:16.675, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:17.678, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:18.681, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:19.686, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:20.689, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:21.692, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:22.695, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:23.698, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:24.701, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:25.704, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:26.707, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:27.710, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:28.713, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:29.716, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:30.720, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:31.723, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:32.726, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:33.731, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:34.734, 30.80 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:35.737, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:36.740, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:37.743, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:38.748, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:39.751, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:40.754, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:41.757, 30.56 W, 0 %, 0 %, 686 MiB
2025/05/29 07:00:42.760, 30.80 W, 0 %, 0 %, 686 MiB
