timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/09 13:13:40.847, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:40.950, 35.69 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:41.051, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:41.155, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:41.258, 31.05 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:41.361, 34.22 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:41.466, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:41.569, 31.05 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:41.672, 33.73 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:41.775, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:41.879, 32.27 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:41.982, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:42.085, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:42.189, 31.78 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:42.292, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:42.395, 31.53 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:42.498, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:42.601, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:42.704, 33.25 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:42.810, 31.05 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:42.913, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:43.016, 31.04 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:43.119, 31.04 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:43.222, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:43.325, 31.04 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:43.431, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:43.534, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:43.637, 31.05 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:43.740, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:43.843, 33.73 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:43.947, 31.78 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:44.050, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:44.153, 31.05 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:44.256, 34.96 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:44.360, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:44.463, 34.22 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:44.566, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:44.670, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:44.773, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:44.876, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:44.979, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:45.082, 31.05 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:45.185, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:45.289, 32.76 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:45.392, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:45.496, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:45.599, 35.69 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:45.702, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:45.805, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:45.909, 31.04 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:46.012, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:46.115, 31.78 W, 5 %, 0 %, 784 MiB
2025/06/09 13:13:46.220, 31.29 W, 5 %, 0 %, 784 MiB
2025/06/09 13:13:46.323, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:46.429, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:46.532, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:46.635, 31.05 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:46.738, 31.54 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:46.842, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:46.945, 32.02 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:47.048, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:47.151, 31.05 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:47.255, 33.98 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:47.358, 31.78 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:47.461, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:47.564, 33.98 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:47.668, 31.04 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:47.771, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:47.874, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:47.977, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:48.081, 31.04 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:48.184, 31.05 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:48.288, 31.04 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:48.391, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:48.494, 31.29 W, 5 %, 0 %, 784 MiB
2025/06/09 13:13:48.597, 31.05 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:48.700, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:48.804, 31.05 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:48.907, 32.27 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:49.010, 31.05 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:49.114, 32.51 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:49.217, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:49.320, 31.05 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:49.423, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:49.527, 31.04 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:49.630, 31.05 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:49.733, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:49.837, 31.04 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:49.940, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:50.043, 31.54 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:50.147, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:50.250, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:50.353, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:50.457, 34.71 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:50.560, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:50.663, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:50.767, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:50.870, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:50.973, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:51.074, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:51.177, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:51.282, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:51.387, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:51.490, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:51.593, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:51.696, 31.29 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:51.799, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:51.903, 31.04 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:52.007, 31.29 W, 0 %, 0 %, 784 MiB
2025/06/09 13:13:52.110, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:52.213, 31.29 W, 4 %, 0 %, 784 MiB
2025/06/09 13:13:52.316, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:52.420, 31.29 W, 1 %, 0 %, 784 MiB
2025/06/09 13:13:52.523, 31.04 W, 2 %, 0 %, 784 MiB
2025/06/09 13:13:52.627, 68.32 W, 7 %, 1 %, 984 MiB
2025/06/09 13:13:52.730, 41.53 W, 7 %, 1 %, 792 MiB
2025/06/09 13:13:52.833, 40.07 W, 88 %, 11 %, 786 MiB
2025/06/09 13:13:52.936, 40.56 W, 81 %, 4 %, 784 MiB
2025/06/09 13:13:53.039, 42.26 W, 81 %, 4 %, 784 MiB
2025/06/09 13:13:53.143, 38.60 W, 88 %, 1 %, 784 MiB
2025/06/09 13:13:53.246, 39.11 W, 88 %, 1 %, 784 MiB
2025/06/09 13:13:53.349, 38.87 W, 89 %, 1 %, 784 MiB
2025/06/09 13:13:53.453, 43.24 W, 86 %, 1 %, 784 MiB
2025/06/09 13:13:53.556, 40.31 W, 86 %, 1 %, 784 MiB
2025/06/09 13:13:53.659, 47.63 W, 86 %, 2 %, 786 MiB
2025/06/09 13:13:53.762, 38.87 W, 87 %, 2 %, 786 MiB
2025/06/09 13:13:53.866, 67.54 W, 87 %, 2 %, 1124 MiB
2025/06/09 13:13:53.969, 38.87 W, 90 %, 3 %, 786 MiB
2025/06/09 13:13:54.072, 37.89 W, 90 %, 3 %, 786 MiB
2025/06/09 13:13:54.175, 38.38 W, 89 %, 2 %, 786 MiB
2025/06/09 13:13:54.279, 38.13 W, 87 %, 1 %, 786 MiB
2025/06/09 13:13:54.382, 77.54 W, 87 %, 1 %, 812 MiB
2025/06/09 13:13:54.486, 55.91 W, 93 %, 18 %, 790 MiB
2025/06/09 13:13:54.589, 66.85 W, 93 %, 18 %, 792 MiB
2025/06/09 13:13:54.692, 54.20 W, 86 %, 21 %, 786 MiB
2025/06/09 13:13:54.795, 52.97 W, 89 %, 19 %, 784 MiB
2025/06/09 13:13:54.898, 36.91 W, 89 %, 19 %, 784 MiB
2025/06/09 13:13:55.002, 36.91 W, 52 %, 3 %, 784 MiB
2025/06/09 13:13:55.105, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:55.208, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:55.311, 36.67 W, 43 %, 0 %, 784 MiB
2025/06/09 13:13:55.415, 36.67 W, 43 %, 0 %, 784 MiB
2025/06/09 13:13:55.518, 43.73 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:55.621, 36.67 W, 60 %, 1 %, 784 MiB
2025/06/09 13:13:55.725, 36.67 W, 60 %, 1 %, 784 MiB
2025/06/09 13:13:55.829, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:55.932, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:56.035, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:56.138, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:56.241, 40.79 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:56.347, 36.91 W, 53 %, 0 %, 784 MiB
2025/06/09 13:13:56.450, 36.67 W, 48 %, 1 %, 784 MiB
2025/06/09 13:13:56.553, 36.67 W, 48 %, 1 %, 784 MiB
2025/06/09 13:13:56.656, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:56.759, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:56.865, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:56.968, 36.67 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:57.071, 37.40 W, 42 %, 0 %, 784 MiB
2025/06/09 13:13:57.174, 36.67 W, 59 %, 1 %, 784 MiB
2025/06/09 13:13:57.277, 36.67 W, 42 %, 0 %, 784 MiB
