timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 08:55:46.668, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:47.672, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:48.676, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:49.679, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:50.682, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:51.685, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:52.688, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:53.693, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:54.697, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:55.700, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:56.703, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:57.706, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:58.711, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:55:59.714, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:00.717, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:01.720, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:02.724, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:03.729, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:04.732, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:05.735, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:06.739, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:07.742, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:08.745, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:09.748, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:10.752, 24.95 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:11.755, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:12.758, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:13.761, 25.20 W, 0 %, 0 %, 0 MiB
2025/05/29 08:56:14.764, 25.20 W, 0 %, 0 %, 0 MiB
