timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 16:22:16.457, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:17.464, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:18.468, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:19.472, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:20.475, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:21.478, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:22.484, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:23.487, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:24.490, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:25.493, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:26.496, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:27.503, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:28.506, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:29.509, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:30.512, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:31.515, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:32.522, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:33.526, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:34.529, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:35.532, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:36.535, 31.05 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:37.545, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:38.548, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:39.551, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:40.554, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:41.557, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:42.564, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:43.567, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:44.570, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:45.573, 30.80 W, 0 %, 0 %, 784 MiB
2025/05/29 16:22:46.576, 30.80 W, 0 %, 0 %, 784 MiB
