timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/05/29 08:02:51.219, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:52.222, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:53.222, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:54.226, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:55.226, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:56.229, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:57.230, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:58.233, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:02:59.234, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:00.237, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:01.243, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:02.246, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:03.247, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:04.250, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:05.251, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:06.254, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:07.259, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:08.262, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:09.263, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:10.266, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:11.267, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:12.270, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:13.274, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:14.277, 30.80 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:15.279, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:16.282, 30.56 W, 0 %, 0 %, 692 MiB
2025/05/29 08:03:17.284, 30.56 W, 0 %, 0 %, 692 MiB
