timestamp, power.draw [W], utilization.gpu [%], utilization.memory [%], memory.used [MiB]
2025/06/08 17:15:42.987, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:43.090, 31.05 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:43.193, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:43.297, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:43.400, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:43.504, 47.88 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:43.607, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:43.710, 31.05 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:43.813, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:43.916, 41.07 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:44.019, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:44.123, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:44.226, 31.54 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:44.329, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:44.432, 31.29 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:44.535, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:44.638, 32.52 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:44.743, 36.91 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:44.846, 46.17 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:44.949, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:45.052, 36.67 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:45.155, 33.73 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:45.258, 37.40 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:45.363, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:45.466, 40.09 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:45.569, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:45.672, 34.47 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:45.775, 34.22 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:45.878, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:45.982, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:46.085, 36.67 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:46.188, 37.89 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:46.292, 37.89 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:46.395, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:46.498, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:46.602, 39.60 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:46.705, 44.22 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:46.809, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:46.912, 33.74 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:47.015, 31.04 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:47.118, 30.80 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:47.222, 44.95 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:47.325, 40.06 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:47.428, 30.80 W, 7 %, 1 %, 684 MiB
2025/06/08 17:15:47.531, 30.80 W, 3 %, 1 %, 684 MiB
2025/06/08 17:15:47.634, 30.80 W, 3 %, 1 %, 684 MiB
2025/06/08 17:15:47.737, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:47.841, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:47.945, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:48.048, 32.27 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:48.151, 31.05 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:48.254, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:48.357, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:48.461, 40.09 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:48.564, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:48.667, 30.80 W, 8 %, 1 %, 684 MiB
2025/06/08 17:15:48.770, 31.78 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:48.873, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:48.976, 32.76 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:49.082, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:49.185, 30.80 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:49.288, 31.78 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:49.391, 41.05 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:49.494, 32.51 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:49.597, 32.02 W, 11 %, 2 %, 684 MiB
2025/06/08 17:15:49.704, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:49.807, 39.84 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:49.910, 30.80 W, 5 %, 1 %, 684 MiB
2025/06/08 17:15:50.013, 33.98 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:50.117, 30.80 W, 3 %, 0 %, 684 MiB
2025/06/08 17:15:50.220, 33.49 W, 0 %, 0 %, 684 MiB
2025/06/08 17:15:50.325, 36.67 W, 0 %, 0 %, 684 MiB
